InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536544,22345,PARTY PIZZA DISH BLUE POLKADOT,1,01/12/10 14:32,1.66,,United Kingdom
549915,22679,FRENCH BLUE METAL DOOR SIGN 4,10,13/04/11 9:32,1.25,18231,United Kingdom
561933,21174,POTTERING IN THE SHED METAL SIGN,12,01/08/11 12:56,2.08,12949,United Kingdom
536982,21210,SET OF 72 RETROSPOT PAPER  DOILIES,4,03/12/10 14:27,3.83,,United Kingdom
546502,21898,POTTING SHED ROSE CANDLE,1,14/03/11 11:46,2.95,16005,United Kingdom
573777,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,60,01/11/11 10:49,2.1,13726,United Kingdom
578292,72131,COLUMBIAN CANDLE RECTANGLE,3,23/11/11 14:35,1.95,13174,United Kingdom
546306,21124,SET/10 BLUE POLKADOT PARTY CANDLES,1,10/03/11 16:16,2.46,,United Kingdom
551009,20978,36 PENCILS TUBE SKULLS,1,26/04/11 9:50,2.46,,United Kingdom
544074,22454,MEASURING TAPE BABUSHKA RED,4,15/02/11 14:49,2.95,14156,EIRE
562951,23061,VINTAGE EMBOSSED HEART,12,11/08/11 9:57,1.25,14462,United Kingdom
563193,22699,ROSES REGENCY TEACUP AND SAUCER ,3,12/08/11 16:30,5.79,,United Kingdom
569672,22428,ENAMEL FIRE BUCKET CREAM,1,05/10/11 13:58,6.95,17841,United Kingdom
537222,21894,POTTING SHED SEED ENVELOPES,1,05/12/10 16:00,1.25,14404,United Kingdom
C559347,35965,FOLKART HEART NAPKIN RINGS,-24,07/07/11 17:22,0.79,18072,United Kingdom
574856,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,07/11/11 12:06,3.29,,United Kingdom
557289,23102,SILVER HEARTS TABLE DECORATION,2,19/06/11 12:58,0.83,16880,United Kingdom
539468,21793,CLASSIC FRENCH STYLE BASKET BROWN,1,19/12/10 13:31,6.75,15044,United Kingdom
572843,22300,COFFEE MUG DOG + BALL DESIGN,12,26/10/11 12:06,2.55,14315,United Kingdom
578017,22629,SPACEBOY LUNCH BOX ,1,22/11/11 13:07,1.95,13569,United Kingdom
537301,22158,3 HEARTS HANGING DECORATION RUSTIC,3,06/12/10 11:38,2.95,15860,United Kingdom
560234,23207,LUNCH BAG ALPHABET DESIGN,40,17/07/11 11:21,1.65,16180,United Kingdom
576339,22446,PIN CUSHION BABUSHKA PINK,3,14/11/11 15:27,2.46,14096,United Kingdom
565921,22866,HAND WARMER SCOTTY DOG DESIGN,24,08/09/11 9:13,2.1,13889,United Kingdom
559693,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,2,11/07/11 16:21,2.95,,United Kingdom
575628,23263,SET OF 3 WOODEN HEART DECORATIONS,3,10/11/11 13:31,1.25,12844,United Kingdom
570672,22550,HOLIDAY FUN LUDO,4,11/10/11 14:52,3.75,12536,France
545713,21078,SET/20 STRAWBERRY PAPER NAPKINS ,3,07/03/11 10:12,2.46,,United Kingdom
572023,23392,SPACEBOY ROCKET LOLLY MAKERS,1,20/10/11 11:03,2.08,17764,United Kingdom
580730,22189,CREAM HEART CARD HOLDER,2,05/12/11 17:28,8.29,,United Kingdom
570231,37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,2,09/10/11 13:44,0.39,16685,United Kingdom
576339,22897,OVEN MITT APPLES DESIGN,1,14/11/11 15:27,3.29,14096,United Kingdom
580513,22512,DOORSTOP RACING CAR DESIGN,1,04/12/11 13:59,0.79,14456,United Kingdom
574714,21219,SET/4 BADGES BALLOON GIRL,1,06/11/11 14:29,1.25,15427,United Kingdom
570964,23432,PRETTY HANGING QUILTED HEARTS,12,13/10/11 11:50,0.83,12766,Portugal
575073,23101,SILVER STARS TABLE DECORATION,6,08/11/11 13:10,0.83,13975,United Kingdom
549368,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,1,08/04/11 11:26,4.25,18036,United Kingdom
569414,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,7,04/10/11 10:11,3.29,,United Kingdom
557750,16218,CARTOON  PENCIL SHARPENERS,80,22/06/11 12:50,0.06,16841,United Kingdom
572866,22947,WOODEN ADVENT CALENDAR RED,2,26/10/11 13:07,7.95,15005,United Kingdom
564755,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,1,30/08/11 10:31,8.29,,United Kingdom
565919,22029,SPACEBOY BIRTHDAY CARD,2,07/09/11 16:48,0.83,,United Kingdom
542368,85188B,,-70,27/01/11 12:59,0,,United Kingdom
541421,20866,BLUE ROSE FABRIC MIRROR,8,17/01/11 17:44,0.83,,United Kingdom
536544,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,1,01/12/10 14:32,0.85,,United Kingdom
575219,22338,STAR DECORATION PAINTED ZINC ,192,09/11/11 11:17,0.19,17511,United Kingdom
549569,84692,BOX OF 24 COCKTAIL PARASOLS,2,10/04/11 15:15,0.42,15547,United Kingdom
548919,22394,PAPERWEIGHT KINGS CHOICE ,12,05/04/11 10:18,2.55,13013,United Kingdom
559923,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,13/07/11 16:07,3.29,,United Kingdom
557125,23288,GREEN VINTAGE SPOT BEAKER,612,16/06/11 18:40,0.72,17450,United Kingdom
568904,22835,HOT WATER BOTTLE I AM SO POORLY,4,29/09/11 13:29,4.95,14691,United Kingdom
537225,20764,ABSTRACT CIRCLES SKETCHBOOK ,1,05/12/10 16:41,3.75,12748,United Kingdom
549047,15044D,RED PAPER PARASOL,1,06/04/11 10:07,2.95,17783,United Kingdom
575680,21822,GLITTER CHRISTMAS TREE WITH BELLS,12,10/11/11 15:23,0.79,13148,United Kingdom
554514,22227,HANGING HEART MIRROR DECORATION ,1,24/05/11 15:58,1.25,,United Kingdom
578519,20668,DISCO BALL CHRISTMAS DECORATION,24,24/11/11 13:56,0.12,14591,United Kingdom
580515,22999,TRAVEL CARD WALLET VINTAGE LEAF,24,04/12/11 14:09,0.42,17750,United Kingdom
554935,22938,CUPCAKE LACE PAPER SET 6,12,27/05/11 13:30,1.95,14338,United Kingdom
575607,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,2,10/11/11 12:37,6.63,14096,United Kingdom
575491,22116,METAL SIGN HIS DINNER IS SERVED,2,09/11/11 17:47,0.79,15531,United Kingdom
569414,22728,ALARM CLOCK BAKELIKE PINK,2,04/10/11 10:11,8.29,,United Kingdom
570374,22582,PACK OF 6 SWEETIE GIFT BOXES,2,10/10/11 12:34,2.55,14719,United Kingdom
546007,82552,WASHROOM METAL SIGN,1,08/03/11 15:34,2.46,,United Kingdom
547273,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,22/03/11 11:05,8.5,14530,United Kingdom
541129,22371,AIRLINE BAG VINTAGE TOKYO 78,1,14/01/11 10:14,8.29,,United Kingdom
539718,21507,"ELEPHANT, BIRTHDAY CARD, ",1,21/12/10 13:06,0.85,,United Kingdom
574228,23512,EMBROIDERED RIBBON REEL ROSIE,6,03/11/11 12:18,2.08,16678,United Kingdom
573137,21908,CHOCOLATE THIS WAY METAL SIGN,1,27/10/11 17:15,4.13,,United Kingdom
C572456,POST,POSTAGE,-1,24/10/11 12:44,22.56,,United Kingdom
572219,21500,PINK POLKADOT WRAP ,25,21/10/11 13:17,0.42,17463,United Kingdom
577230,22585,PACK OF 6 BIRDY GIFT TAGS,1,18/11/11 12:08,1.25,18034,United Kingdom
558647,22568,FELTCRAFT CUSHION OWL,4,01/07/11 10:39,3.75,14868,United Kingdom
561214,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,3,25/07/11 17:00,4.13,,United Kingdom
560442,21786,POLKADOT RAIN HAT ,9,18/07/11 16:59,0.42,15860,United Kingdom
564725,22493,PAINT YOUR OWN CANVAS SET,6,28/08/11 12:28,1.65,18041,United Kingdom
C574524,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,-1,04/11/11 13:53,1.25,17841,United Kingdom
552176,21212,PACK OF 72 RETROSPOT CAKE CASES,1,06/05/11 13:25,0.55,17516,United Kingdom
564758,23182,TOILET SIGN OCCUPIED OR VACANT,2,30/08/11 10:39,2.46,,United Kingdom
560250,84879,ASSORTED COLOUR BIRD ORNAMENT,16,17/07/11 12:31,1.69,14659,United Kingdom
542541,90115,SUMMER BUTTERFLIES BAG CHARM,1,28/01/11 14:25,2.46,,United Kingdom
573346,23301,GARDENERS KNEELING PAD KEEP CALM ,2,30/10/11 12:18,1.65,17255,United Kingdom
548870,21770,OPEN CLOSED METAL SIGN,1,04/04/11 14:41,4.95,14606,United Kingdom
537135,84754,S/15 SILVER GLASS BAUBLES IN BAG,12,05/12/10 12:35,1.25,17059,United Kingdom
545140,22467,GUMBALL COAT RACK,6,28/02/11 12:08,2.55,12464,Belgium
580983,22659,LUNCH BOX I LOVE LONDON,6,06/12/11 16:26,1.95,,United Kingdom
545071,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,2,27/02/11 15:59,4.25,15996,United Kingdom
544754,22079,RIBBON REEL HEARTS DESIGN ,10,23/02/11 10:58,1.65,16394,United Kingdom
557787,22162,HEART GARLAND RUSTIC PADDED,3,22/06/11 16:16,2.95,15041,United Kingdom
575177,22279,POCKET BAG BLUE PAISLEY RED SPOT,2,08/11/11 18:41,2.46,,United Kingdom
554956,20675,BLUE POLKADOT BOWL,2,27/05/11 15:17,2.46,,United Kingdom
554818,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,72,26/05/11 14:09,1.06,13199,United Kingdom
570087,20723,STRAWBERRY CHARLOTTE BAG,33,07/10/11 11:26,2.46,,United Kingdom
556032,22768,FAMILY PHOTO FRAME CORNICE,6,08/06/11 12:35,9.95,15159,United Kingdom
565729,21181,PLEASE ONE PERSON METAL SIGN,12,06/09/11 12:01,2.1,17716,United Kingdom
578285,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,23/11/11 13:57,9.95,12748,United Kingdom
572296,23302,KNEELING MAT HOUSEWORK  DESIGN,1,23/10/11 14:28,1.65,13598,United Kingdom
570238,16048,TEATIME ROUND PENCIL SHARPENER ,1,09/10/11 15:01,0.12,16332,United Kingdom
549424,22084,PAPER CHAIN KIT EMPIRE,18,08/04/11 11:50,2.95,15367,United Kingdom
547537,22355,CHARLOTTE BAG SUKI DESIGN,10,23/03/11 15:16,0.85,13534,United Kingdom
580610,22309,TEA COSY RED  STRIPE,1,05/12/11 11:48,4.96,,United Kingdom
547788,22897,OVEN MITT APPLES DESIGN,1,25/03/11 12:00,3.29,,United Kingdom
550821,22090,PAPER BUNTING RETROSPOT,1,21/04/11 8:54,2.95,12506,France
558904,20724,RED RETROSPOT CHARLOTTE BAG,5,04/07/11 16:18,1.63,,United Kingdom
566163,21094,SET/6 RED SPOTTY PAPER PLATES,12,09/09/11 11:48,0.85,12637,France
C558727,22423,REGENCY CAKESTAND 3 TIER,-1,01/07/11 14:35,10.95,12709,Germany
571180,23077,DOUGHNUT LIP GLOSS ,20,14/10/11 10:47,1.25,15498,United Kingdom
C547309,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-12,22/03/11 11:17,3.75,17416,United Kingdom
548978,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,05/04/11 12:08,4.95,15727,United Kingdom
565923,23029,DRAWER KNOB CRACKLE GLAZE GREEN,96,08/09/11 10:00,1.45,17567,United Kingdom
571909,35911A,MULTICOLOUR RABBIT EGG WARMER,2,19/10/11 15:08,0.85,15006,United Kingdom
567929,21947,SET OF 6 HEART CHOPSTICKS,12,22/09/11 17:31,1.25,12425,Portugal
580983,90214K,"LETTER ""K"" BLING KEY RING",1,06/12/11 16:26,0.83,,United Kingdom
552951,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,12/05/11 12:05,1.65,14988,United Kingdom
544646,85099F,JUMBO BAG STRAWBERRY,2,22/02/11 12:06,1.95,17075,United Kingdom
548505,22196,SMALL HEART MEASURING SPOONS,1,31/03/11 14:34,1.63,,United Kingdom
547102,21880,RED RETROSPOT TAPE,12,21/03/11 10:41,0.65,14245,United Kingdom
548214,22247,BUNNY DECORATION MAGIC GARDEN,16,30/03/11 9:17,0.85,13720,United Kingdom
558540,21832,CHOCOLATE CALCULATOR,12,30/06/11 12:15,1.65,17706,United Kingdom
575137,35970,ZINC FOLKART SLEIGH BELLS,12,08/11/11 15:13,1.69,13090,United Kingdom
571058,23171,REGENCY TEA PLATE GREEN ,12,13/10/11 14:18,1.65,13853,United Kingdom
537828,22568,FELTCRAFT CUSHION OWL,4,08/12/10 14:43,3.75,15680,United Kingdom
570983,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,13/10/11 11:57,0.85,14963,United Kingdom
C550538,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-2,19/04/11 11:26,3.75,17746,United Kingdom
575040,23242,TREASURE TIN BUFFALO BILL ,6,08/11/11 11:58,2.08,13381,United Kingdom
557616,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,21/06/11 13:25,0.85,12930,United Kingdom
560553,22356,CHARLOTTE BAG PINK POLKADOT,10,19/07/11 12:58,0.85,13991,United Kingdom
574836,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,07/11/11 11:32,1.25,17623,United Kingdom
580148,23311,VINTAGE CHRISTMAS STOCKING ,1,02/12/11 10:08,4.96,,United Kingdom
542519,82494L,WOODEN FRAME ANTIQUE WHITE ,12,28/01/11 12:19,2.95,15159,United Kingdom
562770,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,09/08/11 11:56,2.95,17139,United Kingdom
573415,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,30/10/11 16:17,4.95,13607,United Kingdom
556237,22322,BIRD DECORATION GREEN POLKADOT,1,09/06/11 15:34,1.63,,United Kingdom
559693,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,2,11/07/11 16:21,2.46,,United Kingdom
542125,82583,HOT BATHS METAL SIGN,12,25/01/11 14:47,2.1,16497,United Kingdom
538071,84970S,HANGING HEART ZINC T-LIGHT HOLDER,5,09/12/10 14:09,2.13,,United Kingdom
542422,21122,SET/10 PINK POLKADOT PARTY CANDLES,4,27/01/11 19:33,1.25,14702,United Kingdom
548973,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,05/04/11 11:44,0.85,15674,United Kingdom
564301,22977,DOLLY GIRL CHILDRENS EGG CUP,12,24/08/11 11:54,1.25,14299,United Kingdom
545568,21238,RED RETROSPOT CUP,4,03/03/11 16:22,1.67,,United Kingdom
580118,23396,LE JARDIN BOTANIQUE CUSHION COVER,8,01/12/11 16:31,3.75,16011,United Kingdom
543591,22777,GLASS CLOCHE LARGE,2,10/02/11 11:46,8.5,13854,United Kingdom
568056,23204,CHARLOTTE BAG APPLES DESIGN,20,23/09/11 12:55,0.85,12705,Germany
561896,21202,DOLLY HONEYCOMB GARLAND,12,31/07/11 15:22,1.65,15819,United Kingdom
562604,20981,12 PENCILS TALL TUBE WOODLAND,12,08/08/11 10:51,0.85,17611,United Kingdom
549555,22128,PARTY CONES CANDY ASSORTED,12,10/04/11 12:52,1.25,13606,United Kingdom
537351,22556,PLASTERS IN TIN CIRCUS PARADE ,1,06/12/10 12:23,1.65,16898,United Kingdom
578950,20669,RED HEART LUGGAGE TAG,1,27/11/11 14:40,1.25,17885,United Kingdom
559889,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,72,13/07/11 11:48,0.55,12678,France
537641,22098,BOUDOIR SQUARE TISSUE BOX,1,07/12/10 15:32,2.51,,United Kingdom
C550174,23004,TRAVEL CARD WALLET PANTRY,-6,14/04/11 17:07,0.42,16394,United Kingdom
580062,23311,VINTAGE CHRISTMAS STOCKING ,1,01/12/11 13:28,2.55,15862,United Kingdom
554382,21716,BOYS VINTAGE TIN SEASIDE BUCKET,6,24/05/11 11:55,2.55,17365,United Kingdom
547547,22564,ALPHABET STENCIL CRAFT,1,23/03/11 15:30,2.46,,United Kingdom
581173,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,11,07/12/11 15:07,0.29,17870,United Kingdom
562112,23298,SPOTTY BUNTING,6,02/08/11 15:53,4.95,18236,United Kingdom
539321,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,1,16/12/10 19:19,2.1,14723,United Kingdom
558534,22367,CHILDRENS APRON SPACEBOY DESIGN,8,30/06/11 11:54,1.95,13988,United Kingdom
541972,22084,PAPER CHAIN KIT EMPIRE,6,24/01/11 13:58,2.95,12935,United Kingdom
547249,21360,JOY LARGE WOOD LETTERS,1,22/03/11 9:27,20.79,,United Kingdom
578539,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,24/11/11 14:55,0.65,,Unspecified
543399,85194L,HANGING SPRING FLOWER EGG LARGE,2,08/02/11 11:07,1.63,,United Kingdom
552278,21272,SALLE DE BAIN HOOK,2,08/05/11 12:36,1.25,15059,United Kingdom
578088,22949,SET OF 36 DOLLY GIRL PAPER DOILIES,2,22/11/11 16:47,1.45,16376,United Kingdom
573876,21975,PACK OF 60 DINOSAUR CAKE CASES,1,01/11/11 12:48,0.55,16360,United Kingdom
574707,22383,LUNCH BAG SUKI DESIGN ,100,06/11/11 14:08,1.45,17107,United Kingdom
557311,21620,SET OF 4 ROSE BOTANICAL CANDLES,2,19/06/11 15:36,3.75,15700,United Kingdom
568346,22400,MAGNETS PACK OF 4 HOME SWEET HOME,2,26/09/11 15:28,2.46,14096,United Kingdom
575186,84836,ZINC METAL HEART DECORATION,12,09/11/11 9:01,1.25,17611,United Kingdom
580999,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,2,06/12/11 17:49,0.39,17883,United Kingdom
561537,22192,BLUE DINER WALL CLOCK,2,28/07/11 9:58,8.5,13870,United Kingdom
564301,22028,PENNY FARTHING BIRTHDAY CARD,12,24/08/11 11:54,0.42,14299,United Kingdom
553890,23162,REGENCY TEA STRAINER,7,19/05/11 16:32,7.46,,United Kingdom
580140,22846,BREAD BIN DINER STYLE RED ,1,02/12/11 9:19,16.95,14895,United Kingdom
558235,21524,DOORMAT SPOTTY HOME SWEET HOME,1,27/06/11 14:41,7.95,16242,United Kingdom
553832,22973,CHILDREN'S CIRCUS PARADE MUG,24,19/05/11 11:38,1.65,12957,United Kingdom
576212,22609,PENS ASSORTED SPACEBALL,36,14/11/11 12:45,0.19,18082,United Kingdom
579352,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,29/11/11 11:48,3.75,,United Kingdom
550457,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,18/04/11 13:12,1.65,13798,United Kingdom
571288,22550,HOLIDAY FUN LUDO,2,16/10/11 15:13,3.75,16052,United Kingdom
573585,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,31/10/11 14:41,7.46,,United Kingdom
572028,21484,CHICK GREY HOT WATER BOTTLE,4,20/10/11 11:47,4.25,15296,United Kingdom
579124,22621,TRADITIONAL KNITTING NANCY,2,28/11/11 12:14,1.65,15721,United Kingdom
551984,22686,FRENCH BLUE METAL DOOR SIGN No,12,05/05/11 14:37,1.25,15841,United Kingdom
573897,23002,TRAVEL CARD WALLET SKULLS,24,01/11/11 14:29,0.42,16729,United Kingdom
573937,48138,DOORMAT UNION FLAG,2,02/11/11 10:40,8.25,15830,United Kingdom
571268,21429,RED GINGHAM ROSE JEWELLERY BOX,12,16/10/11 12:06,1.95,15351,United Kingdom
549295,22595,GINGHAM HEART DECORATION,1,07/04/11 19:49,1.63,,United Kingdom
565995,21888,BINGO SET,2,08/09/11 11:48,3.75,16076,United Kingdom
572704,22355,CHARLOTTE BAG SUKI DESIGN,85,25/10/11 14:39,2.46,,United Kingdom
565541,22355,CHARLOTTE BAG SUKI DESIGN,2,05/09/11 12:00,0.85,14159,United Kingdom
570517,21174,POTTERING IN THE SHED METAL SIGN,12,11/10/11 10:41,2.08,13971,United Kingdom
551058,85175,CACTI T-LIGHT CANDLES,16,26/04/11 12:07,0.42,14606,United Kingdom
572082,22998,TRAVEL CARD WALLET KEEP CALM,24,20/10/11 14:18,0.42,17672,United Kingdom
542398,22219,LOVEBIRD HANGING DECORATION WHITE ,2,27/01/11 15:36,0.85,13174,United Kingdom
578004,22866,HAND WARMER SCOTTY DOG DESIGN,2,22/11/11 12:38,2.1,17155,United Kingdom
570022,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,07/10/11 10:21,2.95,14067,United Kingdom
562549,22977,DOLLY GIRL CHILDRENS EGG CUP,12,05/08/11 16:10,1.25,17092,United Kingdom
577078,22676,FRENCH BLUE METAL DOOR SIGN 1,2,17/11/11 15:17,2.46,,United Kingdom
563572,20765,CHRYSANTHEMUM SKETCHBOOK ,1,17/08/11 15:00,3.75,16734,United Kingdom
567523,23089,GLASS BON BON JAR,12,21/09/11 8:27,1.95,17034,United Kingdom
543387,21124,SET/10 BLUE POLKADOT PARTY CANDLES,288,08/02/11 9:41,1.06,14646,Netherlands
581023,21485,RETROSPOT HEART HOT WATER BOTTLE,3,07/12/11 10:35,7.46,,United Kingdom
567967,22613,PACK OF 20 SPACEBOY NAPKINS,2,23/09/11 9:39,0.85,15858,United Kingdom
569666,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,05/10/11 13:36,1.25,17690,United Kingdom
541424,21892,TRADITIONAL WOODEN CATCH CUP GAME ,2,17/01/11 17:57,2.46,,United Kingdom
562778,22192,BLUE DINER WALL CLOCK,4,09/08/11 12:55,8.5,17591,United Kingdom
553509,23126,FELTCRAFT GIRL AMELIE KIT,2,17/05/11 13:44,4.95,17220,United Kingdom
571281,22512,DOORSTOP RACING CAR DESIGN,4,16/10/11 13:23,3.39,14088,United Kingdom
563023,22670,FRENCH WC SIGN BLUE METAL,12,11/08/11 13:39,1.25,14639,United Kingdom
537638,21967,PACK OF 12 SKULL TISSUES,1,07/12/10 15:28,0.85,,United Kingdom
561501,21278,,-1,27/07/11 14:13,0,,United Kingdom
573358,82494L,WOODEN FRAME ANTIQUE WHITE ,6,30/10/11 12:46,2.95,17213,United Kingdom
553863,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,5,19/05/11 14:05,1.65,13418,United Kingdom
579942,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,01/12/11 10:33,4.95,16145,United Kingdom
581015,72800B, 4 PURPLE FLOCK DINNER CANDLES,12,07/12/11 9:35,0.79,13949,United Kingdom
542217,21416,CLAM SHELL LARGE,2,26/01/11 12:36,3.75,14606,United Kingdom
546896,79190B,RETRO PLASTIC POLKA TRAY,1,17/03/11 18:24,0.83,,United Kingdom
543732,21157,RED RETROSPOT WASHBAG,1,11/02/11 12:02,4.13,,United Kingdom
538683,22737,RIBBON REEL CHRISTMAS PRESENT ,1,13/12/10 17:40,1.65,14525,United Kingdom
547985,20969,RED FLORAL FELTCRAFT SHOULDER BAG,8,29/03/11 8:43,3.75,16455,United Kingdom
554511,23000,TRAVEL CARD WALLET TRANSPORT,1,24/05/11 15:52,0.83,,United Kingdom
537818,72741,GRAND CHOCOLATECANDLE,9,08/12/10 13:53,1.45,12766,Portugal
549325,22969,HOMEMADE JAM SCENTED CANDLES,12,08/04/11 10:32,1.45,12717,Greece
551547,21155,RED RETROSPOT PEG BAG,26,03/05/11 9:44,4.96,,United Kingdom
573083,22560,TRADITIONAL MODELLING CLAY,6,27/10/11 14:22,1.25,13735,United Kingdom
579512,85179A,GREEN BITTY LIGHT CHAIN,1,29/11/11 16:47,2.46,,United Kingdom
577297,23583,LUNCH BAG PAISLEY PARK  ,1,18/11/11 12:48,1.65,14593,United Kingdom
568676,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,28/09/11 13:43,4.95,18242,United Kingdom
562037,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,02/08/11 9:34,4.95,13023,United Kingdom
544772,22659,LUNCH BOX I LOVE LONDON,2,23/02/11 11:12,2.46,,United Kingdom
553505,23171,REGENCY TEA PLATE GREEN ,12,17/05/11 13:27,1.65,12949,United Kingdom
559525,20676,RED RETROSPOT BOWL,4,10/07/11 10:30,1.25,16923,United Kingdom
550711,22189,CREAM HEART CARD HOLDER,108,20/04/11 11:06,2.31,18102,United Kingdom
561195,20996,JAZZ HEARTS ADDRESS BOOK,6,25/07/11 13:57,0.19,14796,United Kingdom
538071,84917,WHITE HAND TOWEL WITH BUTTERFLY,1,09/12/10 14:09,4.21,,United Kingdom
537144,22480,RED TEA TOWEL CLASSIC DESIGN,2,05/12/10 13:00,1.25,15880,United Kingdom
538626,22748,POPPY'S PLAYHOUSE KITCHEN,3,13/12/10 12:57,2.1,17338,United Kingdom
557305,20978,36 PENCILS TUBE SKULLS,2,19/06/11 14:42,1.25,13568,United Kingdom
574856,22847,BREAD BIN DINER STYLE IVORY,1,07/11/11 12:06,33.29,,United Kingdom
573576,90086,CRYSTAL FROG PHONE CHARM,1,31/10/11 14:09,1.63,14096,United Kingdom
542536,21240,BLUE POLKADOT CUP,4,28/01/11 13:37,1.63,,United Kingdom
561502,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,27/07/11 14:14,1.65,14305,United Kingdom
543294,21755,LOVE BUILDING BLOCK WORD,1,07/02/11 11:39,5.95,17849,United Kingdom
539196,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,16/12/10 12:09,2.95,18055,United Kingdom
563358,21363,HOME SMALL WOOD LETTERS,2,15/08/11 14:51,4.95,17858,United Kingdom
572549,84692,BOX OF 24 COCKTAIL PARASOLS,2,24/10/11 17:03,0.83,,United Kingdom
543829,20677,PINK POLKADOT BOWL,72,14/02/11 9:47,1.06,12939,United Kingdom
581219,23560,SET OF 6 RIBBONS COUNTRY STYLE,1,08/12/11 9:28,5.79,,United Kingdom
543540,22902,TOTE BAG I LOVE LONDON,12,09/02/11 14:44,2.1,17412,United Kingdom
553907,23111,PARISIENNE SEWING BOX,1,19/05/11 18:21,12.5,14551,United Kingdom
554554,16151A,FLOWERS HANDBAG blue and orange,43,25/05/11 10:02,1.25,13694,United Kingdom
568318,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,20,26/09/11 13:25,0.79,13233,United Kingdom
575955,21733,RED HANGING HEART T-LIGHT HOLDER,2,13/11/11 12:05,2.95,14044,United Kingdom
546031,79321,CHILLI LIGHTS,8,09/03/11 9:11,5.75,13267,United Kingdom
538908,22966,GINGERBREAD MAN COOKIE CUTTER,24,15/12/10 10:41,1.25,16954,United Kingdom
541417,22415,WHITE TISSUE REAM,1,17/01/11 16:23,7.95,16033,United Kingdom
573353,22795,SWEETHEART RECIPE BOOK STAND,2,30/10/11 12:39,6.75,16115,United Kingdom
577919,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,22/11/11 11:58,1.65,17075,United Kingdom
547964,21455,PAINTED YELLOW WOODEN DAISY,1,28/03/11 15:45,0.83,,United Kingdom
573035,15056BL,EDWARDIAN PARASOL BLACK,9,27/10/11 13:43,5.95,12433,Norway
544928,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,9,24/02/11 18:07,2.5,,United Kingdom
555096,POST,POSTAGE,3,31/05/11 13:32,18,12682,France
547250,22183,CAKE STAND VICTORIAN FILIGREE MED,1,22/03/11 9:30,5.79,,United Kingdom
580460,23177,TREASURE ISLAND BOOK BOX,1,04/12/11 12:29,2.25,12748,United Kingdom
568065,22960,JAM MAKING SET WITH JARS,6,23/09/11 13:44,4.25,16240,United Kingdom
577167,23241,TREASURE TIN GYMKHANA DESIGN,1,18/11/11 10:41,2.08,16511,United Kingdom
564648,23329,DECORATIVE WICKER HEART LARGE,12,26/08/11 14:04,1.65,15641,United Kingdom
577773,10080,GROOVY CACTUS INFLATABLE,1,21/11/11 15:57,0.39,16712,United Kingdom
545053,85016,SET OF 6 VINTAGE NOTELETS KIT,2,27/02/11 12:41,2.55,17516,United Kingdom
